PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
-2.913024587396586,0.09562057550551034,-0.7181184950837257,1.005254641034657,-0.15831004359779074,0.25459743859131806,-0.3830002565306628,-0.4150760234380435,0.014148442077803434
0.42991132993193826,-0.5881556664216979,-0.3334855047707446,-1.1610585922524987,0.17467732063237165,-0.08457863029384181,-0.2489188702411031,0.22104247247884332,-0.17331578155711702
-0.285225077370054,-0.4551744133397674,1.221504809397728,-0.8681145029108597,0.15647464676524703,0.40169550410263394,0.08721358697622265,0.18416209386266727,-0.08403717731898365
-2.932422654229274,1.6955550705215463,1.525043744164764,0.8396250142267585,-0.2732089336964207,0.5479958658698922,0.4408346386726587,0.355997521065281,0.09133906241681859
1.033575866470832,0.13665870884235218,-0.22572091671052294,-0.8470626869435718,-0.19300696091497166,0.20691874573505378,-0.24197789454789448,0.0236814324793759,-0.09426975369185611
0.022407261573745004,-1.7791865758294874,0.8699971159280664,-0.03696686672906238,0.9810565073938643,0.0035960901619118877,0.1508323662148343,-0.12594951123067158,-0.12607903994240957
-0.10158373658107356,-0.5682517238414154,0.2420918155010895,-1.4662657575628624,-0.055992428220995684,-0.2824694439041374,-0.5469073647773645,0.16816367163931842,0.06562901075959907
2.342164609685882,-1.9884591539619918,0.19034418843710862,1.1050377785044758,-0.7311923298243547,0.15645510150421477,-0.38238624515996067,0.2677756007794547,0.3506313635766739
2.9737636642043044,-0.7346886586078278,-0.5197663558728367,1.2054421047944046,0.08357970579511385,-0.09925528632989357,0.051831120673858956,0.15601885826996167,0.10436932994193215
-0.18148699731199314,-0.40286587348363656,0.86745874303481,-0.43877298303146367,0.1373504739889089,-0.6378362976850253,0.9637760498735043,0.06319018551370799,0.03527479866493811
1.2687438639868234,-0.6565883632526898,-0.48809761577036426,0.055633555263894144,-0.3802503857402158,-0.2295584349134545,-0.1635833984153842,0.036085816789500326,0.3256396200944662
1.6709963959114866,0.5611624925384968,0.9912583033282902,-0.2070804751259798,-0.3925719920424204,-0.00802790706034529,0.1944777392173753,-0.30652382733390393,-0.26493472539821045
-1.123850934504571,-0.9613974045352944,0.5266148011374512,-1.197201390949666,-0.6691663315622867,-0.31250202159338647,-0.05897493586811586,0.4466365181834837,0.07919956036564782
1.081374196994728,-0.4819695301363475,-0.6643551977676154,-0.5225052332299154,0.0026238979908410442,0.010977753697872369,0.024045460037857947,0.20594962017035273,0.05450342362900344
0.5800251522399513,0.5353268339800491,0.4862275107918068,-1.0352754244616647,0.8233422050874839,-0.5565164531164504,-0.28806742699338883,-0.29295740120204317,0.08079781257053312
3.143785961263137,0.6635479207509878,-0.6452280938470724,1.094897747664272,0.4397344957870196,0.1769842761158028,0.04118330451462171,0.10803385944862477,0.12549621376469944
0.21125544693609716,0.6992426623417226,-0.27556089970339864,-1.0956269222861705,-0.2902261713596764,0.21761857197112833,0.2256010629859888,-0.12706533808147077,0.21091174675355828
-2.6723138793579437,0.41817212457900804,-0.2573684731147302,0.2786724335049647,-1.4317682465668775,0.38317714891559024,-0.035007075790988856,0.42590211893706076,-0.1317486651767597
-0.1565709622345525,0.7773956172959962,-0.2773435586811694,-1.038650108416759,0.12306556484145713,-0.05231309503563198,-0.46465209991641315,0.39300048988206365,-0.15339800071683715
-0.7938515610201609,-0.12026108495343923,0.4007414945174754,-0.7247032899508715,-0.22466304289977074,0.24608055669872458,0.3349917676195179,0.2554406813654677,0.036131295085726205
0.9958671428099949,-0.9718884391705785,-1.5283276010553135,-0.6208847920910405,0.932763126972593,-0.15571614050392277,0.154993010842526,0.04212387688896876,-0.2910205487140406
-0.8820876389925553,0.4573681803256268,-0.5846329491532573,0.40616080954632733,0.3065726828261185,-0.9791287430171431,0.24493643634755116,-0.5623389315667356,0.15984720626693116
0.1407813609175999,-2.151077305829434,-0.17263515260789963,-0.16691964667763942,0.29866520885620224,-0.3275049451795336,0.28229124726894045,0.02605651303577404,-0.04855842734391022
2.4600860882799918,0.01645404364593527,3.019840393539783,0.7768407507625464,-1.0318089185108597,-0.530661992230456,0.03276114087216859,-0.6366734963684441,-0.8877295806101844
0.9065945150342389,0.030277605445238658,-0.47120403644803127,-0.9946613960917954,0.005376524728319721,-0.23138760806245431,0.21221793655628668,-0.054803490296133066,-0.06436448662666816
-3.122053436409143,0.03877496879183934,-0.45575079671486474,1.0809176175914466,-0.7281280444760457,0.2871775243156721,0.2270655588782059,0.11944875239820242,-0.1124336950793293
-2.898970679302676,-0.42266332787881344,-1.3474134477535327,1.8214740989134985,0.7121167683995405,0.5274200850562699,0.07090690879193184,-0.45704825598190973,-0.18028868703661657
-0.5824118671980265,0.8948203322738489,-0.4987046603266658,-0.8052336215633435,-0.13615527861481547,-0.1570540215032541,0.22687608562874284,0.012426456127043572,0.18861281680163172
-2.8079085749024086,0.07864889686740352,-0.34296111644594085,0.5435568442805025,-1.3148679695636993,-0.06414795413144035,0.25433220964300096,0.12034442728216596,0.024238117686688886
2.5436305500063696,-1.7270946979437065,-0.3962810227727262,1.3368525476203044,0.06572298737050263,-0.01906186471031823,-0.0999352392170021,0.2019615982021486,0.12876089447089556
-0.15580145212391816,0.351235457614558,-0.2920866713895203,-1.3437411025589048,-0.5303478049182019,0.20886071788446728,-0.5972180395885982,0.11820215449271855,0.05295509225985046
-3.9649640194894404,0.3866193194206673,-0.32355692243575523,0.9183010191820045,-1.8223890538228686,-0.8886031855168308,0.011419055897602396,0.2845569073966895,0.04686109267541014
-3.557555202700277,1.2891280920966859,-0.10301543297257974,1.2084064181564895,-1.2245622538027916,0.4402683482032072,0.1937050952385836,0.5562350314566293,-0.22285058405291036
0.9516560554273626,-1.0764282701637695,0.15082081951851903,-0.4366341927535542,0.4201179431964951,0.13964857141033493,0.32073099425517676,0.10006595945771597,-0.13104672193046876
0.05748198032756728,-1.1899965198293458,0.42731548809639675,-1.2771788764674794,-0.22882780307780565,-0.269797574384739,0.18429439213335552,0.1442193221709258,0.08420158539924055
0.12114611965107032,-1.7689091360987834,-0.2456058874636882,-0.7152088707954748,-0.09594023476074362,0.01780855408955815,0.25804642084380114,0.13099940073903157,-0.11619717308962904
-2.0935564308403016,0.3436009878116024,-0.32838127192264427,-0.11894724797976167,-0.808030274575735,0.45725538834655366,-0.6119961674727155,0.40436043412715944,-0.18132957849551684
-3.173370115404368,1.0503816332379654,-0.0012191545644679438,1.5742101583942039,0.6479086419441763,0.5816986317480056,0.26631675717287356,-0.0020667494222881724,-0.06779362528617876
-1.7256764076372655,2.176348950433863,1.4927193963044199,-0.13859262802603575,0.07119523693091366,0.3240070762039717,0.6502876994954582,-0.29067212571090223,0.5710265281649273
0.9378266149945536,-1.3504723760959654,-0.821129660957961,-0.2598545923705783,0.9783711286342063,0.2999581900821238,0.49923401161492614,0.16660563692730462,-0.3050588656702182
-2.581706232957867,1.2078734222116305,-0.23306615749311693,0.6652933592764981,-0.8529810810961266,-0.007905079345752412,0.5763849808450533,0.115099799182397,0.09405002696551967
1.14886343594432,-0.8448120464284746,-0.40971256363334096,-0.6229225526817442,-0.10412141979056869,-0.14477541115536616,0.2082235732189085,-0.04965877535665423,-0.05924505665518895
2.174454920098877,-0.0045104473671019885,0.2573196336029209,-0.3118565440998169,-0.41466767368072743,-0.03812507201363263,-0.42419458753994815,0.20995859533083674,0.04067602708983757
2.053263286834167,0.42319827997206266,-0.5433356822627515,-0.4117359588066493,-0.0523471812036999,-0.04067727688016311,0.23762740212596933,-0.03474367583344806,-0.1126557797121865
3.010491821376776,-0.8655487291060773,-0.3357521666710437,1.787222781858699,0.1026874566384087,0.008162691343667195,-0.01074361627508541,0.13565262093001573,0.5039184748104888
-0.23110292277446604,-0.8806413020766549,-0.03673638159978384,-0.6534328533535858,-0.20549696304241208,0.1372015851105581,-0.053554573313497,0.22767845567555386,-0.18130491607529564
0.009618332404326833,-1.0452209670773605,-0.27329244124568586,-0.48851371947259453,0.37130002024619013,0.3636610176337308,0.24610105631605358,0.1540751214782224,-0.18938510554390572
-0.8481866985512946,-0.8198189017563546,0.5832897516275475,-0.7452309176181936,-0.29491625828140483,0.15554940942609163,-0.08311696342751268,-0.18891224341916504,0.046866347787253924
0.08186784453623155,-0.5678039433428754,-0.5758775861061646,-0.9765206220816658,0.04580442315691235,0.09035543154849576,-0.15161998950171243,0.03817306087187828,-0.08052229267032045
-1.2934228376741699,2.363694551720761,1.7793344902490935,1.7372441919826245,0.06076105650313278,-0.023865355159454277,0.46233708132721796,0.11670906044534834,-0.32974740467577796
-2.474695897621833,-0.618025236494554,0.8034965729923286,-0.4882562376728897,-0.8561250995912111,0.16325541665112098,-0.5138267864609608,-0.35464478703117935,0.3728868478913912
1.6590833964277005,1.0215644729461177,-0.11111620993193387,-0.8631496400453542,-0.025170026266603654,0.020029341018831952,0.22888006522523566,-0.0464453076561437,0.03352491288761805
-0.18882840907251464,1.0717645827004338,-0.190494207262929,-0.9798355966356072,-0.15759186599208239,-0.24866809048192964,0.03230399872367819,-0.35634937521775273,0.35599013318056294
2.45896019179452,-1.0761429369309732,-0.10043903214594486,0.8993283577807996,-0.46473307925965657,0.08464618056854498,-0.1844582867853458,0.10940146897132785,0.29284253949600164
2.2542707953098278,-1.8666381291670753,-0.7119883121889018,1.2300054815409374,0.10739124217415416,0.23284944304652902,0.08319637643282406,0.06038750733636047,0.004612320386776156
-1.4217145532419788,0.3197233583730005,1.5375333579651207,0.18775919034918379,-0.5279559239860709,-0.10991608260837034,0.8354100638376334,-0.17706007058303097,0.32544232305532056
-2.213669582703382,0.22349589624451713,-0.3931112923730623,0.289914181561191,-0.6943926832270748,0.9439482919972193,-0.13049181644315558,0.015678561504320006,-0.0799118565403967
0.32194220664515877,-0.5182552248417758,-0.9736873191251028,-0.4670617026743904,1.1665326479736413,-0.17389141440257372,0.14562021770403158,-0.06993681034943909,-0.11093185720144788
2.671421951847692,-1.273609900582821,-0.6561708340287545,1.125992966885284,0.1433913827499045,-0.15642478264596069,0.22063592563685183,0.08943769391649009,0.010584357873639344
